Entry	Entry Name
A0A7N0TG91	A0A7N0TG91_KALFE
A0A7N0TLD4	A0A7N0TLD4_KALFE
A0A7N0TQS5	A0A7N0TQS5_KALFE
A0A7N0TS21	A0A7N0TS21_KALFE
A0A7N0TV76	A0A7N0TV76_KALFE
A0A7N0TVZ0	A0A7N0TVZ0_KALFE
A0A7N0U524	A0A7N0U524_KALFE
A0A7N0U9D4	A0A7N0U9D4_KALFE
A0A7N0UAG8	A0A7N0UAG8_KALFE
A0A7N0UAX7	A0A7N0UAX7_KALFE
A0A7N0UB75	A0A7N0UB75_KALFE
A0A7N0UBE3	A0A7N0UBE3_KALFE
A0A7N0UGM2	A0A7N0UGM2_KALFE
A0A7N0UKN9	A0A7N0UKN9_KALFE
A0A7N0ULP0	A0A7N0ULP0_KALFE
A0A7N0UNC4	A0A7N0UNC4_KALFE
A0A7N0UYX4	A0A7N0UYX4_KALFE
A0A7N0V2V6	A0A7N0V2V6_KALFE
A0A7N0V3G7	A0A7N0V3G7_KALFE
A0A7N0V4J3	A0A7N0V4J3_KALFE
A0A7N0V7T3	A0A7N0V7T3_KALFE
A0A7N0VAW9	A0A7N0VAW9_KALFE
A0A7N0VG08	A0A7N0VG08_KALFE
A0A7N0VIG0	A0A7N0VIG0_KALFE
A0A7N0VJ59	A0A7N0VJ59_KALFE
A0A7N0VJ67	A0A7N0VJ67_KALFE
A0A7N0VJP5	A0A7N0VJP5_KALFE
A0A7N0VMT8	A0A7N0VMT8_KALFE
A0A7N0ZUA6	A0A7N0ZUA6_KALFE
A0A7N0ZYN0	A0A7N0ZYN0_KALFE
A0A7N1A7V7	A0A7N1A7V7_KALFE
A0A7N2KLB2	A0A7N2KLB2_QUELO
A0A7N2KLB3	A0A7N2KLB3_QUELO
A0A7N2KLC6	A0A7N2KLC6_QUELO
A0A7N2KLD8	A0A7N2KLD8_QUELO
A0A7N2KLF8	A0A7N2KLF8_QUELO
A0A7N2KLL4	A0A7N2KLL4_QUELO
A0A7N2KLM0	A0A7N2KLM0_QUELO
A0A7N2KLM9	A0A7N2KLM9_QUELO
A0A7N2KLP3	A0A7N2KLP3_QUELO
A0A7N2KNR2	A0A7N2KNR2_QUELO
A0A7N2KP33	A0A7N2KP33_QUELO
A0A7N2KP49	A0A7N2KP49_QUELO
A0A7N2KPJ7	A0A7N2KPJ7_QUELO
A0A7N2KQ13	A0A7N2KQ13_QUELO
A0A7N2KSC9	A0A7N2KSC9_QUELO
A0A7N2KSX6	A0A7N2KSX6_QUELO
A0A7N2KUL8	A0A7N2KUL8_QUELO
A0A7N2KV18	A0A7N2KV18_QUELO
A0A7N2KV69	A0A7N2KV69_QUELO
A0A7N2KV83	A0A7N2KV83_QUELO
A0A7N2KV91	A0A7N2KV91_QUELO
A0A7N2KVC7	A0A7N2KVC7_QUELO
A0A7N2KVH8	A0A7N2KVH8_QUELO
A0A7N2KVJ5	A0A7N2KVJ5_QUELO
A0A7N2KVK6	A0A7N2KVK6_QUELO
A0A7N2KVM3	A0A7N2KVM3_QUELO
A0A7N2KVR8	A0A7N2KVR8_QUELO
A0A7N2KVU7	A0A7N2KVU7_QUELO
A0A7N2KVV9	A0A7N2KVV9_QUELO
A0A7N2KVY4	A0A7N2KVY4_QUELO
A0A7N2KW09	A0A7N2KW09_QUELO
A0A7N2KW18	A0A7N2KW18_QUELO
A0A7N2KW20	A0A7N2KW20_QUELO
A0A7N2KW73	A0A7N2KW73_QUELO
A0A7N2KWD8	A0A7N2KWD8_QUELO
A0A7N2KWE2	A0A7N2KWE2_QUELO
A0A7N2KWI0	A0A7N2KWI0_QUELO
A0A7N2KX54	A0A7N2KX54_QUELO
A0A7N2KYE3	A0A7N2KYE3_QUELO
A0A7N2KYT1	A0A7N2KYT1_QUELO
A0A7N2L7V9	A0A7N2L7V9_QUELO
A0A7N2L8F1	A0A7N2L8F1_QUELO
A0A7N2LC78	A0A7N2LC78_QUELO
A0A7N2LD36	A0A7N2LD36_QUELO
A0A7N2LDA3	A0A7N2LDA3_QUELO
A0A7N2LDB1	A0A7N2LDB1_QUELO
A0A7N2LDZ4	A0A7N2LDZ4_QUELO
A0A7N2LWN5	A0A7N2LWN5_QUELO
A0A7N2LYU1	A0A7N2LYU1_QUELO
A0A7N2LYV4	A0A7N2LYV4_QUELO
A0A7N2M369	A0A7N2M369_QUELO
A0A7N2M3G5	A0A7N2M3G5_QUELO
A0A7N2M3X8	A0A7N2M3X8_QUELO
A0A7N2M4J1	A0A7N2M4J1_QUELO
A0A7N2M4M1	A0A7N2M4M1_QUELO
A0A7N2M4W0	A0A7N2M4W0_QUELO
A0A7N2M4X9	A0A7N2M4X9_QUELO
A0A7N2M561	A0A7N2M561_QUELO
A0A7N2M5F4	A0A7N2M5F4_QUELO
A0A7N2M7J2	A0A7N2M7J2_QUELO
A0A7N2M7U0	A0A7N2M7U0_QUELO
A0A7N2M8E3	A0A7N2M8E3_QUELO
A0A7N2M9X2	A0A7N2M9X2_QUELO
A0A7N2M9Y5	A0A7N2M9Y5_QUELO
A0A7N2MAA5	A0A7N2MAA5_QUELO
A0A7N2MAP0	A0A7N2MAP0_QUELO
A0A7N2MAR6	A0A7N2MAR6_QUELO
A0A7N2MBE3	A0A7N2MBE3_QUELO
A0A7N2MBM7	A0A7N2MBM7_QUELO
A0A7N2MCJ1	A0A7N2MCJ1_QUELO
A0A7N2MD29	A0A7N2MD29_QUELO
A0A7N2MES8	A0A7N2MES8_QUELO
A0A7N2MFI5	A0A7N2MFI5_QUELO
A0A7N2MG40	A0A7N2MG40_QUELO
A0A7N2MH35	A0A7N2MH35_QUELO
A0A7N2MIA0	A0A7N2MIA0_QUELO
A0A7N2MJ00	A0A7N2MJ00_QUELO
A0A7N2MJS3	A0A7N2MJS3_QUELO
A0A7N2MPE8	A0A7N2MPE8_QUELO
A0A7N2MTR6	A0A7N2MTR6_QUELO
A0A7N2MVV9	A0A7N2MVV9_QUELO
A0A7N2MXS6	A0A7N2MXS6_QUELO
A0A7N2MY57	A0A7N2MY57_QUELO
A0A7N2MYB1	A0A7N2MYB1_QUELO
A0A7N2MYG9	A0A7N2MYG9_QUELO
A0A7N2MZB7	A0A7N2MZB7_QUELO
A0A7N2N010	A0A7N2N010_QUELO
A0A7N2N0I8	A0A7N2N0I8_QUELO
A0A7N2N1C8	A0A7N2N1C8_QUELO
A0A7N2N2D0	A0A7N2N2D0_QUELO
A0A7N2N2V8	A0A7N2N2V8_QUELO
A0A7N2N300	A0A7N2N300_QUELO
A0A7N2N3D3	A0A7N2N3D3_QUELO
A0A7N2N3I3	A0A7N2N3I3_QUELO
A0A7N2N3Y0	A0A7N2N3Y0_QUELO
A0A7N2N430	A0A7N2N430_QUELO
A0A7N2N4F0	A0A7N2N4F0_QUELO
A0A7N2N4G0	A0A7N2N4G0_QUELO
A0A7N2N4I6	A0A7N2N4I6_QUELO
A0A7N2N4J8	A0A7N2N4J8_QUELO
A0A7N2N4J9	A0A7N2N4J9_QUELO
A0A7N2N4M5	A0A7N2N4M5_QUELO
A0A7N2N6R1	A0A7N2N6R1_QUELO
A0A7N2N7V4	A0A7N2N7V4_QUELO
A0A7N2N8R2	A0A7N2N8R2_QUELO
A0A7N2N8T3	A0A7N2N8T3_QUELO
A0A7N2QX45	A0A7N2QX45_QUELO
A0A7N2QX50	A0A7N2QX50_QUELO
A0A7N2QZ03	A0A7N2QZ03_QUELO
A0A7N2QZ06	A0A7N2QZ06_QUELO
A0A7N2R2G6	A0A7N2R2G6_QUELO
A0A7N2R2I0	A0A7N2R2I0_QUELO
A0A7N2R6A3	A0A7N2R6A3_QUELO
A0A7N2R6Y4	A0A7N2R6Y4_QUELO
A0A7N2R780	A0A7N2R780_QUELO
A0A7N2R7P0	A0A7N2R7P0_QUELO
A0A7N2R7Q9	A0A7N2R7Q9_QUELO
A0A7N2R8C4	A0A7N2R8C4_QUELO
A0A7N2RBT9	A0A7N2RBT9_QUELO
A0A7N2RBZ4	A0A7N2RBZ4_QUELO
A0A7N2RDT1	A0A7N2RDT1_QUELO
A0A7N2RDW6	A0A7N2RDW6_QUELO
A0A7N2REF8	A0A7N2REF8_QUELO
A0A7N2REP5	A0A7N2REP5_QUELO
A0A7N2RES4	A0A7N2RES4_QUELO
A0A7N2RFB2	A0A7N2RFB2_QUELO
A0A7R6BU02	A0A7R6BU02_9MAGN
A0A7R6BVE3	A0A7R6BVE3_9MAGN
A0A7S6PS36	A0A7S6PS36_CYDOB
A0A7S6ZPZ4	A0A7S6ZPZ4_PINST
A0A7T3PM07	A0A7T3PM07_9LILI
A0A7T3PM19	A0A7T3PM19_9LILI
A0A7T7GWY7	A0A7T7GWY7_REHGL
A0A7T7GWY9	A0A7T7GWY9_REHGL
A0A7T7GX23	A0A7T7GX23_REHGL
A0A7T7GX25	A0A7T7GX25_REHGL
A0A7U3VH08	A0A7U3VH08_9MAGN
A0A7U3VH16	A0A7U3VH16_9MAGN
A0A7U3VH19	A0A7U3VH19_9MAGN
A0A7U3VH27	A0A7U3VH27_9MAGN
A0A7U3VH36	A0A7U3VH36_9MAGN
A0A7U3VH46	A0A7U3VH46_9MAGN
A0A7U3VH50	A0A7U3VH50_9MAGN
A0A7U3VI62	A0A7U3VI62_9MAGN
A0A7U3VI69	A0A7U3VI69_9MAGN
A0A7U3VI81	A0A7U3VI81_9MAGN
A0A7U3VI86	A0A7U3VI86_9MAGN
A0A7U3VI94	A0A7U3VI94_9MAGN
A0A7U3VI96	A0A7U3VI96_9MAGN
A0A7U3VI99	A0A7U3VI99_9MAGN
A0A7U3VIA4	A0A7U3VIA4_9MAGN
A0A7U3VIA7	A0A7U3VIA7_9MAGN
A0A7U3VID3	A0A7U3VID3_9MAGN
A0A7U3VIE0	A0A7U3VIE0_9MAGN
A0A7U3W0N9	A0A7U3W0N9_9MAGN
A0A7U3W130	A0A7U3W130_9MAGN
A0A7U3W1F1	A0A7U3W1F1_9MAGN
A0A7U3W1F4	A0A7U3W1F4_9MAGN
A0A7U3W2B8	A0A7U3W2B8_9MAGN
A0A7U3W2C2	A0A7U3W2C2_9MAGN
A0A7U3W2G1	A0A7U3W2G1_9MAGN
A0A7U3W2G4	A0A7U3W2G4_9MAGN
A0A803KLV6	A0A803KLV6_CHEQI
A0A803KRN2	A0A803KRN2_CHEQI
A0A803KRU7	A0A803KRU7_CHEQI
A0A803KS38	A0A803KS38_CHEQI
A0A803KS64	A0A803KS64_CHEQI
A0A803KVB4	A0A803KVB4_CHEQI
A0A803KYF8	A0A803KYF8_CHEQI
A0A803KYK3	A0A803KYK3_CHEQI
A0A803KZQ5	A0A803KZQ5_CHEQI
A0A803L6U1	A0A803L6U1_CHEQI
A0A803L6Y8	A0A803L6Y8_CHEQI
A0A803LCD4	A0A803LCD4_CHEQI
A0A803LCP8	A0A803LCP8_CHEQI
A0A803LCT0	A0A803LCT0_CHEQI
A0A803LCT1	A0A803LCT1_CHEQI
A0A803LFR0	A0A803LFR0_CHEQI
A0A803LGH2	A0A803LGH2_CHEQI
A0A803LKS5	A0A803LKS5_CHEQI
A0A803LM08	A0A803LM08_CHEQI
A0A803LM10	A0A803LM10_CHEQI
A0A803LWC7	A0A803LWC7_CHEQI
A0A803LWE2	A0A803LWE2_CHEQI
A0A803LX16	A0A803LX16_CHEQI
A0A803LX17	A0A803LX17_CHEQI
A0A803LX92	A0A803LX92_CHEQI
A0A803M2T5	A0A803M2T5_CHEQI
A0A803M2T6	A0A803M2T6_CHEQI
A0A803M3N7	A0A803M3N7_CHEQI
A0A803M405	A0A803M405_CHEQI
A0A803MH00	A0A803MH00_CHEQI
A0A803MQL2	A0A803MQL2_CHEQI
A0A803MQL5	A0A803MQL5_CHEQI
A0A803MUA0	A0A803MUA0_CHEQI
A0A803MVK0	A0A803MVK0_CHEQI
A0A803MVN6	A0A803MVN6_CHEQI
A0A803N3K0	A0A803N3K0_CHEQI
A0A803N403	A0A803N403_CHEQI
A0A803N4V0	A0A803N4V0_CHEQI
A0A803N545	A0A803N545_CHEQI
A0A803N546	A0A803N546_CHEQI
A0A803N6S0	A0A803N6S0_CHEQI
A0A803N6S3	A0A803N6S3_CHEQI
A0A803NG05	A0A803NG05_CANSA
A0A803NH96	A0A803NH96_CANSA
A0A803NHJ3	A0A803NHJ3_CANSA
A0A803NNF7	A0A803NNF7_CANSA
A0A803NNN1	A0A803NNN1_CANSA
A0A803NQJ7	A0A803NQJ7_CANSA
A0A803NQJ9	A0A803NQJ9_CANSA
A0A803NQK2	A0A803NQK2_CANSA
A0A803NQK4	A0A803NQK4_CANSA
A0A803NQK7	A0A803NQK7_CANSA
A0A803NQK8	A0A803NQK8_CANSA
A0A803NSD0	A0A803NSD0_CANSA
A0A803NU65	A0A803NU65_CANSA
A0A803NU66	A0A803NU66_CANSA
A0A803NXA4	A0A803NXA4_CANSA
A0A803P0I2	A0A803P0I2_CANSA
A0A803P854	A0A803P854_CANSA
A0A803PBV1	A0A803PBV1_CANSA
A0A803PBV3	A0A803PBV3_CANSA
A0A803PE02	A0A803PE02_CANSA
A0A803PKC9	A0A803PKC9_CANSA
A0A803PKF7	A0A803PKF7_CANSA
A0A803PMM0	A0A803PMM0_CANSA
A0A803PNR4	A0A803PNR4_CANSA
A0A803PNR5	A0A803PNR5_CANSA
A0A803PQP9	A0A803PQP9_CANSA
A0A803PQQ0	A0A803PQQ0_CANSA
A0A803PQQ1	A0A803PQQ1_CANSA
A0A803PRX0	A0A803PRX0_CANSA
A0A803PRX2	A0A803PRX2_CANSA
A0A803PWF7	A0A803PWF7_CANSA
A0A803PWG4	A0A803PWG4_CANSA
A0A803PWG5	A0A803PWG5_CANSA
A0A803PX30	A0A803PX30_CANSA
A0A803Q463	A0A803Q463_CANSA
A0A803Q464	A0A803Q464_CANSA
A0A803Q4B7	A0A803Q4B7_CANSA
A0A803Q5Y0	A0A803Q5Y0_CANSA
A0A803QGB9	A0A803QGB9_CANSA
A0A803QIZ0	A0A803QIZ0_CANSA
A0A803QPE0	A0A803QPE0_CANSA
A0A803QPE1	A0A803QPE1_CANSA
A0A803QPE4	A0A803QPE4_CANSA
A0A803QPE5	A0A803QPE5_CANSA
A0A803QT77	A0A803QT77_CANSA
A0A803QT78	A0A803QT78_CANSA
A0A803QT81	A0A803QT81_CANSA
A0A803QX80	A0A803QX80_CANSA
A0A803R180	A0A803R180_CANSA
A0A803R682	A0A803R682_CANSA
A0A803R6P9	A0A803R6P9_CANSA
A0A803R9X3	A0A803R9X3_CANSA
A0A804HN06	A0A804HN06_MUSAM
A0A804HPF9	A0A804HPF9_MUSAM
A0A804HQ71	A0A804HQ71_MUSAM
A0A804HR18	A0A804HR18_MUSAM
A0A804HR54	A0A804HR54_MUSAM
A0A804HR55	A0A804HR55_MUSAM
A0A804HVM4	A0A804HVM4_MUSAM
A0A804HVM5	A0A804HVM5_MUSAM
A0A804HVM6	A0A804HVM6_MUSAM
A0A804HVT4	A0A804HVT4_MUSAM
A0A804HX48	A0A804HX48_MUSAM
A0A804HXW2	A0A804HXW2_MUSAM
A0A804HZQ1	A0A804HZQ1_MUSAM
A0A804HZQ2	A0A804HZQ2_MUSAM
A0A804I153	A0A804I153_MUSAM
A0A804I1I3	A0A804I1I3_MUSAM
A0A804I1I4	A0A804I1I4_MUSAM
A0A804I283	A0A804I283_MUSAM
A0A804I428	A0A804I428_MUSAM
A0A804I4M7	A0A804I4M7_MUSAM
A0A804I9R0	A0A804I9R0_MUSAM
A0A804IAB1	A0A804IAB1_MUSAM
A0A804IBL0	A0A804IBL0_MUSAM
A0A804IBR2	A0A804IBR2_MUSAM
A0A804ICC0	A0A804ICC0_MUSAM
A0A804ICU0	A0A804ICU0_MUSAM
A0A804IF10	A0A804IF10_MUSAM
A0A804IF81	A0A804IF81_MUSAM
A0A804IJ34	A0A804IJ34_MUSAM
A0A804ILI3	A0A804ILI3_MUSAM
A0A804IP03	A0A804IP03_MUSAM
A0A804IQW5	A0A804IQW5_MUSAM
A0A804IQW6	A0A804IQW6_MUSAM
A0A804ISN6	A0A804ISN6_MUSAM
A0A804IY21	A0A804IY21_MUSAM
A0A804IZK9	A0A804IZK9_MUSAM
A0A804IZL0	A0A804IZL0_MUSAM
A0A804J0J2	A0A804J0J2_MUSAM
A0A804J4K8	A0A804J4K8_MUSAM
A0A804J6S4	A0A804J6S4_MUSAM
A0A804J771	A0A804J771_MUSAM
A0A804J9B2	A0A804J9B2_MUSAM
A0A804J9P6	A0A804J9P6_MUSAM
A0A804JDE0	A0A804JDE0_MUSAM
A0A804JEK8	A0A804JEK8_MUSAM
A0A804JFT5	A0A804JFT5_MUSAM
A0A804JFX3	A0A804JFX3_MUSAM
A0A804JFX4	A0A804JFX4_MUSAM
A0A804JGP9	A0A804JGP9_MUSAM
A0A804JHE6	A0A804JHE6_MUSAM
A0A804JHX0	A0A804JHX0_MUSAM
A0A804JP27	A0A804JP27_MUSAM
A0A804JP61	A0A804JP61_MUSAM
A0A804JP62	A0A804JP62_MUSAM
A0A804JP94	A0A804JP94_MUSAM
A0A804JPT4	A0A804JPT4_MUSAM
A0A804JPZ4	A0A804JPZ4_MUSAM
A0A804JQ14	A0A804JQ14_MUSAM
A0A804JS08	A0A804JS08_MUSAM
A0A804JSE1	A0A804JSE1_MUSAM
A0A804JUW4	A0A804JUW4_MUSAM
A0A804JWH9	A0A804JWH9_MUSAM
A0A804JX40	A0A804JX40_MUSAM
A0A804JZI6	A0A804JZI6_MUSAM
A0A804K102	A0A804K102_MUSAM
A0A804K104	A0A804K104_MUSAM
A0A804K548	A0A804K548_MUSAM
A0A804K619	A0A804K619_MUSAM
A0A804K6E0	A0A804K6E0_MUSAM
A0A804K6Q5	A0A804K6Q5_MUSAM
A0A804K8I6	A0A804K8I6_MUSAM
A0A804K8I7	A0A804K8I7_MUSAM
A0A804K8I8	A0A804K8I8_MUSAM
A0A804K8I9	A0A804K8I9_MUSAM
A0A804K8J0	A0A804K8J0_MUSAM
A0A804K8J1	A0A804K8J1_MUSAM
A0A804K987	A0A804K987_MUSAM
A0A804KAE4	A0A804KAE4_MUSAM
A0A804KCP0	A0A804KCP0_MUSAM
A0A804KFG4	A0A804KFG4_MUSAM
A0A804KFG8	A0A804KFG8_MUSAM
A0A804KFM9	A0A804KFM9_MUSAM
A0A804KGQ0	A0A804KGQ0_MUSAM
A0A804KI88	A0A804KI88_MUSAM
A0A804KI89	A0A804KI89_MUSAM
A0A804KI90	A0A804KI90_MUSAM
A0A804KI91	A0A804KI91_MUSAM
A0A804KI93	A0A804KI93_MUSAM
A0A804KI94	A0A804KI94_MUSAM
A0A804KJU7	A0A804KJU7_MUSAM
A0A804KK12	A0A804KK12_MUSAM
A0A804KKN0	A0A804KKN0_MUSAM
A0A804KL47	A0A804KL47_MUSAM
A0A804KLT2	A0A804KLT2_MUSAM
A0A804KMU3	A0A804KMU3_MUSAM
A0A804KPW5	A0A804KPW5_MUSAM
A0A804KUU2	A0A804KUU2_MUSAM
A0A804KUU4	A0A804KUU4_MUSAM
A0A804KUU5	A0A804KUU5_MUSAM
A0A804KVH4	A0A804KVH4_MUSAM
A0A804KWU6	A0A804KWU6_MUSAM
A0A804KX38	A0A804KX38_MUSAM
A0A804KX39	A0A804KX39_MUSAM
A0A804KX40	A0A804KX40_MUSAM
A0A804KX41	A0A804KX41_MUSAM
A0A804KX43	A0A804KX43_MUSAM
A0A804KX44	A0A804KX44_MUSAM
A0A804KX96	A0A804KX96_MUSAM
A0A804L3Q5	A0A804L3Q5_MUSAM
A0A804L4Q0	A0A804L4Q0_MUSAM
A0A804L646	A0A804L646_MUSAM
A0A804L6C8	A0A804L6C8_MUSAM
A0A804L6C9	A0A804L6C9_MUSAM
A0A804L800	A0A804L800_MUSAM
A0A804LA36	A0A804LA36_MUSAM
A0A804LA70	A0A804LA70_MUSAM
A0A804LAG0	A0A804LAG0_MUSAM
A0A804LAT4	A0A804LAT4_MUSAM
A0A804LD24	A0A804LD24_MAIZE
A0A804LSY9	A0A804LSY9_MAIZE
A0A804M5V3	A0A804M5V3_MAIZE
A0A804M5V4	A0A804M5V4_MAIZE
A0A804M7A9	A0A804M7A9_MAIZE
A0A804M8N9	A0A804M8N9_MAIZE
A0A804MGT1	A0A804MGT1_MAIZE
A0A804MHS5	A0A804MHS5_MAIZE
A0A804MIN8	A0A804MIN8_MAIZE
A0A804MMA3	A0A804MMA3_MAIZE
A0A804MVE4	A0A804MVE4_MAIZE
A0A804MVU4	A0A804MVU4_MAIZE
A0A804MX33	A0A804MX33_MAIZE
A0A804MXG0	A0A804MXG0_MAIZE
A0A804MZX9	A0A804MZX9_MAIZE
A0A804N1G2	A0A804N1G2_MAIZE
A0A804N1G3	A0A804N1G3_MAIZE
A0A804NAV7	A0A804NAV7_MAIZE
A0A804NAW1	A0A804NAW1_MAIZE
A0A804NB31	A0A804NB31_MAIZE
A0A804ND19	A0A804ND19_MAIZE
A0A804ND21	A0A804ND21_MAIZE
A0A804ND22	A0A804ND22_MAIZE
A0A804ND23	A0A804ND23_MAIZE
A0A804ND24	A0A804ND24_MAIZE
A0A804NFX2	A0A804NFX2_MAIZE
A0A804NFX3	A0A804NFX3_MAIZE
A0A804NJW8	A0A804NJW8_MAIZE
A0A804NJX0	A0A804NJX0_MAIZE
A0A804NL50	A0A804NL50_MAIZE
A0A804NTK5	A0A804NTK5_MAIZE
A0A804NTK6	A0A804NTK6_MAIZE
A0A804NTK8	A0A804NTK8_MAIZE
A0A804NUT8	A0A804NUT8_MAIZE
A0A804NUU0	A0A804NUU0_MAIZE
A0A804NY66	A0A804NY66_MAIZE
A0A804NY67	A0A804NY67_MAIZE
A0A804NYI4	A0A804NYI4_MAIZE
A0A804NYX4	A0A804NYX4_MAIZE
A0A804P0Z8	A0A804P0Z8_MAIZE
A0A804PF46	A0A804PF46_MAIZE
A0A804PQ91	A0A804PQ91_MAIZE
A0A804PQP5	A0A804PQP5_MAIZE
A0A804PRB2	A0A804PRB2_MAIZE
A0A804PRN5	A0A804PRN5_MAIZE
A0A804PTG0	A0A804PTG0_MAIZE
A0A804Q3I4	A0A804Q3I4_MAIZE
A0A804Q4X2	A0A804Q4X2_MAIZE
A0A804Q617	A0A804Q617_MAIZE
A0A804Q8U1	A0A804Q8U1_MAIZE
A0A804QS57	A0A804QS57_MAIZE
A0A804QTG0	A0A804QTG0_MAIZE
A0A804QWB6	A0A804QWB6_MAIZE
A0A804QXP7	A0A804QXP7_MAIZE
A0A804QXQ7	A0A804QXQ7_MAIZE
A0A804R062	A0A804R062_MAIZE
A0A804R1G5	A0A804R1G5_MAIZE
A0A804R324	A0A804R324_MAIZE
A0A804R8M9	A0A804R8M9_MAIZE
A0A804RBV3	A0A804RBV3_MAIZE
A0A804RDU6	A0A804RDU6_MAIZE
A0A804REB4	A0A804REB4_MAIZE
A0A804RGP5	A0A804RGP5_MAIZE
A0A804RIS7	A0A804RIS7_MAIZE
A0A804RJ37	A0A804RJ37_MAIZE
A0A804RNQ4	A0A804RNQ4_MAIZE
A0A804UA06	A0A804UA06_MAIZE
A0A804UA21	A0A804UA21_MAIZE
A0A804UCI7	A0A804UCI7_MAIZE
A0A804UCL4	A0A804UCL4_MAIZE
A0A804UDA1	A0A804UDA1_MAIZE
A0A806FMW9	A0A806FMW9_RUTGR
A0A806FSR8	A0A806FSR8_RUTGR
A0A806G1N5	A0A806G1N5_RUTGR
A0A806G8Z5	A0A806G8Z5_RUTGR
A0A811M640	A0A811M640_9POAL
A0A811M7Y7	A0A811M7Y7_9POAL
A0A811M853	A0A811M853_9POAL
A0A811M873	A0A811M873_9POAL
A0A811M8I9	A0A811M8I9_9POAL
A0A811M8Y1	A0A811M8Y1_9POAL
A0A811M9I1	A0A811M9I1_9POAL
A0A811MA95	A0A811MA95_9POAL
A0A811MBG3	A0A811MBG3_9POAL
A0A811MDA3	A0A811MDA3_9POAL
A0A811MDM5	A0A811MDM5_9POAL
A0A811MFT9	A0A811MFT9_9POAL
A0A811MJ79	A0A811MJ79_9POAL
A0A811MJR1	A0A811MJR1_9POAL
A0A811MKT7	A0A811MKT7_9POAL
A0A811MLD7	A0A811MLD7_9POAL
A0A811MLW8	A0A811MLW8_9POAL
A0A811MN65	A0A811MN65_9POAL
A0A811MP79	A0A811MP79_9POAL
A0A811MPH9	A0A811MPH9_9POAL
A0A811MQ34	A0A811MQ34_9POAL
A0A811MQD2	A0A811MQD2_9POAL
A0A811MQE9	A0A811MQE9_9POAL
A0A811MQP9	A0A811MQP9_9POAL
A0A811MQU9	A0A811MQU9_9POAL
A0A811MR91	A0A811MR91_9POAL
A0A811MTE2	A0A811MTE2_9POAL
A0A811MU82	A0A811MU82_9POAL
A0A811MVD9	A0A811MVD9_9POAL
A0A811MW10	A0A811MW10_9POAL
A0A811MY87	A0A811MY87_9POAL
A0A811MZ34	A0A811MZ34_9POAL
A0A811MZJ8	A0A811MZJ8_9POAL
A0A811N5H9	A0A811N5H9_9POAL
A0A811NB15	A0A811NB15_9POAL
A0A811NDB6	A0A811NDB6_9POAL
A0A811NDG1	A0A811NDG1_9POAL
A0A811NGB5	A0A811NGB5_9POAL
A0A811NGG6	A0A811NGG6_9POAL
A0A811NGM6	A0A811NGM6_9POAL
A0A811NJZ5	A0A811NJZ5_9POAL
A0A811NKJ6	A0A811NKJ6_9POAL
A0A811NKN8	A0A811NKN8_9POAL
A0A811NLX9	A0A811NLX9_9POAL
A0A811NMQ3	A0A811NMQ3_9POAL
A0A811NPT4	A0A811NPT4_9POAL
A0A811NPY6	A0A811NPY6_9POAL
A0A811NQ94	A0A811NQ94_9POAL
A0A811NQT7	A0A811NQT7_9POAL
A0A811NRW8	A0A811NRW8_9POAL
A0A811NRY8	A0A811NRY8_9POAL
A0A811NSD3	A0A811NSD3_9POAL
A0A811NSG3	A0A811NSG3_9POAL
A0A811NT79	A0A811NT79_9POAL
A0A811NTB0	A0A811NTB0_9POAL
A0A811NTZ9	A0A811NTZ9_9POAL
A0A811NUP8	A0A811NUP8_9POAL
A0A811NW04	A0A811NW04_9POAL
A0A811NW34	A0A811NW34_9POAL
A0A811NYL8	A0A811NYL8_9POAL
A0A811NZ22	A0A811NZ22_9POAL
A0A811P172	A0A811P172_9POAL
A0A811P2D7	A0A811P2D7_9POAL
A0A811P2Q3	A0A811P2Q3_9POAL
A0A811P4L6	A0A811P4L6_9POAL
A0A811P6G2	A0A811P6G2_9POAL
A0A811P783	A0A811P783_9POAL
A0A811P831	A0A811P831_9POAL
A0A811P8K0	A0A811P8K0_9POAL
A0A811PA87	A0A811PA87_9POAL
A0A811PAE5	A0A811PAE5_9POAL
A0A811PB29	A0A811PB29_9POAL
A0A811PDS2	A0A811PDS2_9POAL
A0A811PE56	A0A811PE56_9POAL
A0A811PEC5	A0A811PEC5_9POAL
A0A811PEM9	A0A811PEM9_9POAL
A0A811PEV4	A0A811PEV4_9POAL
A0A811PFQ8	A0A811PFQ8_9POAL
A0A811PFU8	A0A811PFU8_9POAL
A0A811PFV9	A0A811PFV9_9POAL
A0A811PG96	A0A811PG96_9POAL
A0A811PIA9	A0A811PIA9_9POAL
A0A811PIQ0	A0A811PIQ0_9POAL
A0A811PKB2	A0A811PKB2_9POAL
A0A811PLN3	A0A811PLN3_9POAL
A0A811PM95	A0A811PM95_9POAL
A0A811PP18	A0A811PP18_9POAL
A0A811PP39	A0A811PP39_9POAL
A0A811PP48	A0A811PP48_9POAL
A0A811PPT6	A0A811PPT6_9POAL
A0A811PQC4	A0A811PQC4_9POAL
A0A811PR00	A0A811PR00_9POAL
A0A811PSM8	A0A811PSM8_9POAL
A0A811PTC1	A0A811PTC1_9POAL
A0A811PUQ1	A0A811PUQ1_9POAL
A0A811PV20	A0A811PV20_9POAL
A0A811PV30	A0A811PV30_9POAL
