Entry	Entry Name
A0A4V1X9E3	A0A4V1X9E3_9PEZI
A0A4V1XAE4	A0A4V1XAE4_9PEZI
A0A4V1XX40	A0A4V1XX40_9PEZI
A0A4V1Y199	A0A4V1Y199_9PEZI
A0A4V3HW98	A0A4V3HW98_COLTR
A0A4V4I305	A0A4V4I305_AURPU
A0A4V4IC87	A0A4V4IC87_AURPU
A0A4V4J0C3	A0A4V4J0C3_AURPU
A0A4V4JGX7	A0A4V4JGX7_AURPU
A0A4V4KJ96	A0A4V4KJ96_AURPU
A0A4V4LCG4	A0A4V4LCG4_AURPU
A0A4V4LH86	A0A4V4LH86_AURPU
A0A4V6TKX3	A0A4V6TKX3_AURPU
A0A4V6Y8U5	A0A4V6Y8U5_SETVI
A0A4Y7JXV1	A0A4Y7JXV1_PAPSO
A0A4Y7LB18	A0A4Y7LB18_PAPSO
A0A4Y8DD97	A0A4Y8DD97_9HELO
A0A4Z0YS65	A0A4Z0YS65_9PEZI
A0A4Z1EAC1	A0A4Z1EAC1_9HELO
A0A4Z1FKF9	A0A4Z1FKF9_9HELO
A0A4Z1GNW1	A0A4Z1GNW1_9HELO
A0A4Z1HYK7	A0A4Z1HYK7_9HELO
A0A4Z1I1I3	A0A4Z1I1I3_9HELO
A0A4Z1KC22	A0A4Z1KC22_9HELO
A0A4Z1KT88	A0A4Z1KT88_9HELO
A0A4Z1PND2	A0A4Z1PND2_9PEZI
A0A507EBU1	A0A507EBU1_9FUNG
A0A507FBN3	A0A507FBN3_9FUNG
A0A517LIG8	A0A517LIG8_9PEZI
A0A517LJL1	A0A517LJL1_9PEZI
A0A520QJU3	A0A520QJU3_9BACT
A0A534JTL7	A0A534JTL7_UNCEA
A0A540NAN5	A0A540NAN5_MALBA
A0A545UZS9	A0A545UZS9_9HYPO
A0A559MC94	A0A559MC94_9HELO
A0A565B6B0	A0A565B6B0_9BRAS
A0A565B874	A0A565B874_9BRAS
A0A565BFT2	A0A565BFT2_9BRAS
A0A565C611	A0A565C611_9BRAS
A0A565CH35	A0A565CH35_9BRAS
A0A565CPA9	A0A565CPA9_9BRAS
A0A5A7PL05	A0A5A7PL05_STRAF
A0A5B6VK42	A0A5B6VK42_9ROSI
A0A5B7B8L2	A0A5B7B8L2_DAVIN
A0A5B8MK16	A0A5B8MK16_9CHLO
A0A5C1K9B9	A0A5C1K9B9_9CAUD
A0A5C5FU31	A0A5C5FU31_9BASI
A0A5C6G3V3	A0A5C6G3V3_9HYPO
A0A5C7HEX1	A0A5C7HEX1_9ROSI
A0A5D2BP87	A0A5D2BP87_GOSDA
A0A5D2FM77	A0A5D2FM77_GOSDA
A0A5D2JYL8	A0A5D2JYL8_GOSTO
A0A5D2PGK8	A0A5D2PGK8_GOSTO
A0A5D2TZM5	A0A5D2TZM5_GOSMU
A0A5D2YCU3	A0A5D2YCU3_GOSMU
A0A5D3CBW1	A0A5D3CBW1_CUCME
A0A5E4FE76	A0A5E4FE76_PRUDU
A0A5E4FYJ6	A0A5E4FYJ6_PRUDU
A0A5E4GDQ9	A0A5E4GDQ9_PRUDU
A0A5E4GG46	A0A5E4GG46_PRUDU
A0A5J4Y5C3	A0A5J4Y5C3_9CHLO
A0A5J5A6W9	A0A5J5A6W9_9ASTE
A0A5J5CUZ2	A0A5J5CUZ2_9PERO
A0A5J5EUJ0	A0A5J5EUJ0_9PEZI
A0A5J5QF44	A0A5J5QF44_GOSBA
A0A5J9TI36	A0A5J9TI36_9POAL
A0A5K0YNB8	A0A5K0YNB8_9MAGN
A0A5K0YQ18	A0A5K0YQ18_9MAGN
A0A5K0YQ27	A0A5K0YQ27_9MAGN
A0A5K0YQ28	A0A5K0YQ28_9MAGN
A0A5K0YQ39	A0A5K0YQ39_9MAGN
A0A5K0YQ55	A0A5K0YQ55_9MAGN
A0A5K0YQM6	A0A5K0YQM6_9MAGN
A0A5K1B324	A0A5K1B324_9MAGN
A0A5K1B4L0	A0A5K1B4L0_9MAGN
A0A5K1B590	A0A5K1B590_9MAGN
A0A5K1BTC4	A0A5K1BTC4_9MAGN
A0A5M8PT86	A0A5M8PT86_9LECA
A0A5M9JJS7	A0A5M9JJS7_MONFR
A0A5M9JP05	A0A5M9JP05_MONFR
A0A5N5GE70	A0A5N5GE70_9ROSA
A0A5N5GIZ1	A0A5N5GIZ1_9ROSA
A0A5N5KCD1	A0A5N5KCD1_9ROSI
A0A5N5KCI7	A0A5N5KCI7_9ROSI
A0A5N5MIB9	A0A5N5MIB9_9PEZI
A0A5N5NZB6	A0A5N5NZB6_9PEZI
A0A5N5PUD0	A0A5N5PUD0_9PEZI
A0A5N5X1C1	A0A5N5X1C1_9EURO
A0A5N6FA22	A0A5N6FA22_9EURO
A0A5N6H900	A0A5N6H900_ASPFL
A0A5N6I9J2	A0A5N6I9J2_9EURO
A0A5N6J5K6	A0A5N6J5K6_9EURO
A0A5N6K0M6	A0A5N6K0M6_MONLA
A0A5N6MX65	A0A5N6MX65_9ASTR
A0A5N6R972	A0A5N6R972_9ROSI
A0A5N6T5R3	A0A5N6T5R3_ASPPS
A0A5P1FHG6	A0A5P1FHG6_ASPOF
A0A5Q4BY14	A0A5Q4BY14_9PEZI
A0A5S9YC47	A0A5S9YC47_ARATH
A0A653PDN1	A0A653PDN1_9FLAO
A0A662BG12	A0A662BG12_UNCBA
A0A662LH82	A0A662LH82_UNCTM
A0A662MPT9	A0A662MPT9_UNCTM
A0A6A2WJU2	A0A6A2WJU2_HIBSY
A0A6A3AZH7	A0A6A3AZH7_HIBSY
A0A6A4I6J9	A0A6A4I6J9_9AGAR
A0A6A4LU31	A0A6A4LU31_9ERIC
A0A6A5K4T0	A0A6A5K4T0_9PLEO
A0A6A5KMZ0	A0A6A5KMZ0_9PLEO
A0A6A5NNN4	A0A6A5NNN4_LUPAL
A0A6A5RK12	A0A6A5RK12_9PLEO
A0A6A5RZJ8	A0A6A5RZJ8_9PLEO
A0A6A5SSG5	A0A6A5SSG5_9PLEO
A0A6A5T731	A0A6A5T731_9PLEO
A0A6A5U6M6	A0A6A5U6M6_9PLEO
A0A6A5UE98	A0A6A5UE98_9PLEO
A0A6A5VE95	A0A6A5VE95_9PLEO
A0A6A5VGE7	A0A6A5VGE7_9PLEO
A0A6A5VIM9	A0A6A5VIM9_9PLEO
A0A6A5XTN8	A0A6A5XTN8_9PLEO
A0A6A5XX49	A0A6A5XX49_9PLEO
A0A6A5YY08	A0A6A5YY08_9PLEO
A0A6A5ZA22	A0A6A5ZA22_9PLEO
A0A6A6AQE6	A0A6A6AQE6_9PLEO
A0A6A6AT18	A0A6A6AT18_9PLEO
A0A6A6EKD5	A0A6A6EKD5_9PEZI
A0A6A6FEM0	A0A6A6FEM0_9PEZI
A0A6A6K9G7	A0A6A6K9G7_HEVBR
A0A6A6KU01	A0A6A6KU01_HEVBR
A0A6A6KWP0	A0A6A6KWP0_HEVBR
A0A6A6KYD2	A0A6A6KYD2_HEVBR
A0A6A6QDC3	A0A6A6QDC3_9PEZI
A0A6A6SA68	A0A6A6SA68_9PLEO
A0A6A6T0E9	A0A6A6T0E9_9PLEO
A0A6A6TN49	A0A6A6TN49_9PLEO
A0A6A6V7G9	A0A6A6V7G9_9PLEO
A0A6A6VV35	A0A6A6VV35_9PEZI
A0A6A6XPF4	A0A6A6XPF4_9PLEO
A0A6A6YCF4	A0A6A6YCF4_9PEZI
A0A6A7A506	A0A6A7A506_9PLEO
A0A6A7BBD1	A0A6A7BBD1_9PLEO
A0A6A7BD41	A0A6A7BD41_9PLEO
A0A6A7BRX0	A0A6A7BRX0_9PEZI
A0A6D2HZ96	A0A6D2HZ96_9BRAS
A0A6D2I398	A0A6D2I398_9BRAS
A0A6D2JD21	A0A6D2JD21_9BRAS
A0A6D2JVQ9	A0A6D2JVQ9_9BRAS
A0A6D2KD19	A0A6D2KD19_9BRAS
A0A6G0X9S7	A0A6G0X9S7_9STRA
A0A6G1DSU1	A0A6G1DSU1_9ORYZ
A0A6G1DT54	A0A6G1DT54_9ORYZ
A0A6G1HJN3	A0A6G1HJN3_9PEZI
A0A6G1J6Z2	A0A6G1J6Z2_9PLEO
A0A6G1KIK1	A0A6G1KIK1_9PLEO
A0A6G1KKU3	A0A6G1KKU3_9PLEO
A0A6H0XN76	A0A6H0XN76_9PEZI
A0A6I9SF09	A0A6I9SF09_ELAGV
A0A6I9SFN2	A0A6I9SFN2_ELAGV
A0A6I9SFV4	A0A6I9SFV4_ELAGV
A0A6I9TVQ8	A0A6I9TVQ8_SESIN
A0A6I9U6F5	A0A6I9U6F5_SESIN
A0A6I9UNJ3	A0A6I9UNJ3_SESIN
A0A6J0JYB7	A0A6J0JYB7_RAPSA
A0A6J0KRQ7	A0A6J0KRQ7_RAPSA
A0A6J0L196	A0A6J0L196_RAPSA
A0A6J0M636	A0A6J0M636_RAPSA
A0A6J0MZL8	A0A6J0MZL8_RAPSA
A0A6J0N494	A0A6J0N494_RAPSA
A0A6J0P1H2	A0A6J0P1H2_RAPSA
A0A6J0P3E8	A0A6J0P3E8_RAPSA
A0A6J0ZJH7	A0A6J0ZJH7_9ROSI
A0A6J1G6U4	A0A6J1G6U4_CUCMO
A0A6J1I5Q1	A0A6J1I5Q1_CUCMA
A0A6J5UHB7	A0A6J5UHB7_PRUAR
A0A6J5WYA5	A0A6J5WYA5_PRUAR
A0A6L3ZIZ8	A0A6L3ZIZ8_9FLAO
A0A6L3ZK35	A0A6L3ZK35_9FLAO
A0A6M2F0P5	A0A6M2F0P5_9ROSI
A0A6N2BIT0	A0A6N2BIT0_SOLCI
A0A6N2MCV2	A0A6N2MCV2_SALVM
A0A6P4A522	A0A6P4A522_ZIZJJ
A0A6P4CX59	A0A6P4CX59_ARADU
A0A6P5F2D4	A0A6P5F2D4_ANACO
A0A6P5RS05	A0A6P5RS05_PRUAV
A0A6P6A2D8	A0A6P6A2D8_DURZI
A0A6P6S8V6	A0A6P6S8V6_COFAR
A0A6P6UX17	A0A6P6UX17_COFAR
A0A6P8BNT8	A0A6P8BNT8_PUNGR
A0A6P9DZL5	A0A6P9DZL5_JUGRE
A0A6P9E0A1	A0A6P9E0A1_JUGRE
A0A6P9E2M5	A0A6P9E2M5_JUGRE
A0A6P9E6S1	A0A6P9E6S1_JUGRE
A0A6P9EDG8	A0A6P9EDG8_JUGRE
A0A6P9EF29	A0A6P9EF29_JUGRE
A0A6P9ETU3	A0A6P9ETU3_JUGRE
A0A6S6WGF5	A0A6S6WGF5_9PLEO
A0A6S6WRA8	A0A6S6WRA8_9PLEO
A0A6T8DVU2	A0A6T8DVU2_9CRYP
A0A6T8E090	A0A6T8E090_9CRYP
A0A6V7PE68	A0A6V7PE68_ANACO
A0A6V8R2S5	A0A6V8R2S5_9HYPO
A0A7C8I1W3	A0A7C8I1W3_9PLEO
A0A7C8QCG0	A0A7C8QCG0_ORBOL
A0A7D5YV21	A0A7D5YV21_9HYPO
A0A7D8YHW4	A0A7D8YHW4_9HELO
A0A7D8YQ52	A0A7D8YQ52_9HELO
A0A7G2E231	A0A7G2E231_ARATH
A0A7G2EIY8	A0A7G2EIY8_ARATH
A0A7G2FEH5	A0A7G2FEH5_ARATH
A0A7G5KLF4	A0A7G5KLF4_ASPFL
A0A7I4AZF0	A0A7I4AZF0_PHYPA
A0A7I8JQN5	A0A7I8JQN5_SPIIN
A0A7I8LIY5	A0A7I8LIY5_SPIIN
A0A7I8LK63	A0A7I8LK63_SPIIN
A0A7I8LK78	A0A7I8LK78_SPIIN
A0A7J0G3I8	A0A7J0G3I8_9ERIC
A0A7J0G3P3	A0A7J0G3P3_9ERIC
A0A7J6HP11	A0A7J6HP11_CANSA
A0A7J6J7L4	A0A7J6J7L4_COLFN
A0A7J6XAA6	A0A7J6XAA6_THATH
A0A7J7D5M6	A0A7J7D5M6_TRIWF
A0A7J7H9J7	A0A7J7H9J7_CAMSI
A0A7J8LPE7	A0A7J8LPE7_9ROSI
A0A7J8P4D4	A0A7J8P4D4_GOSRA
A0A7J8RBM6	A0A7J8RBM6_GOSDV
A0A7J8ZE27	A0A7J8ZE27_9ROSI
A0A7J9BLH0	A0A7J9BLH0_GOSGO
A0A7J9DTA0	A0A7J9DTA0_9ROSI
A0A7J9GHX0	A0A7J9GHX0_9ROSI
A0A7J9IX91	A0A7J9IX91_9ROSI
A0A7J9L0W1	A0A7J9L0W1_GOSSC
A0A7K3WWL2	A0A7K3WWL2_9FLAO
A0A7M5XPS0	A0A7M5XPS0_9CNID
A0A7N0UD25	A0A7N0UD25_KALFE
A0A7N2LJF2	A0A7N2LJF2_QUELO
A0A7S0E199	A0A7S0E199_9CRYP
A0A7S0MGL1	A0A7S0MGL1_9CRYP
A0A7S0MRK9	A0A7S0MRK9_9CHLO
A0A7S0R8W7	A0A7S0R8W7_9CHLO
A0A7S0XAP3	A0A7S0XAP3_9CHLO
A0A7S1BZI6	A0A7S1BZI6_9STRA
A0A7S1HKQ9	A0A7S1HKQ9_HEMAN
A0A7S1JCU0	A0A7S1JCU0_9EUGL
A0A7S1KGP9	A0A7S1KGP9_9ALVE
A0A7S1ZIB6	A0A7S1ZIB6_9STRA
A0A7S2EDF6	A0A7S2EDF6_9STRA
A0A7S2IVH2	A0A7S2IVH2_9DINO
A0A7S3PKB3	A0A7S3PKB3_9STRA
A0A7S3QY44	A0A7S3QY44_DUNTE
A0A7S3UZQ2	A0A7S3UZQ2_9STRA
A0A7S3UZS4	A0A7S3UZS4_9STRA
A0A7S3VN42	A0A7S3VN42_DUNTE
A0A7S3XYA7	A0A7S3XYA7_HETAK
A0A7S4FRV0	A0A7S4FRV0_9EUGL
A0A7S4W1K6	A0A7S4W1K6_9STRA
A0A7S9KUV1	A0A7S9KUV1_EPIFF
A0A7U2EX13	A0A7U2EX13_PHANO
A0A7U2FHE1	A0A7U2FHE1_PHANO
A0A7W1FZP1	A0A7W1FZP1_UNCBA
A0A7W2P3R6	A0A7W2P3R6_9FLAO
A0A800JEK3	A0A800JEK3_9BACT
A0A803MGL9	A0A803MGL9_CHEQI
A0A803QI39	A0A803QI39_CANSA
A0A803QI40	A0A803QI40_CANSA
A0A804Q6S1	A0A804Q6S1_MAIZE
A0A804UCW3	A0A804UCW3_MAIZE
A0A811NEH4	A0A811NEH4_9POAL
A0A811NSQ0	A0A811NSQ0_9POAL
A0A812LHL4	A0A812LHL4_9DINO
A0A813UJ92	A0A813UJ92_9BILA
A0A813WKY7	A0A813WKY7_9BILA
A0A813X866	A0A813X866_9BILA
A0A813XTY9	A0A813XTY9_9BILA
A0A813ZNJ6	A0A813ZNJ6_ADIRI
A0A814BIA6	A0A814BIA6_ADIRI
A0A814FXA4	A0A814FXA4_9BILA
A0A814MUW3	A0A814MUW3_9BILA
A0A814QKI7	A0A814QKI7_9BILA
A0A814U5Z4	A0A814U5Z4_9BILA
A0A815AZM9	A0A815AZM9_9BILA
A0A815B519	A0A815B519_9BILA
A0A815BH06	A0A815BH06_9BILA
A0A815IGR0	A0A815IGR0_9BILA
A0A815LSI9	A0A815LSI9_9BILA
A0A815MSE0	A0A815MSE0_9BILA
A0A815S099	A0A815S099_9BILA
A0A816DK30	A0A816DK30_9BILA
A0A816KEP7	A0A816KEP7_BRANA
A0A816KRI3	A0A816KRI3_BRANA
A0A816LJ54	A0A816LJ54_BRANA
A0A816LKW0	A0A816LKW0_BRANA
A0A816M4M7	A0A816M4M7_BRANA
A0A816MGE0	A0A816MGE0_BRANA
A0A816MTJ7	A0A816MTJ7_BRANA
A0A816Q343	A0A816Q343_BRANA
A0A816Q5Y8	A0A816Q5Y8_BRANA
A0A816RQW4	A0A816RQW4_BRANA
A0A816SZ31	A0A816SZ31_BRANA
A0A816SZU3	A0A816SZU3_BRANA
A0A816TQG4	A0A816TQG4_BRANA
A0A816TR99	A0A816TR99_BRANA
A0A816TUL8	A0A816TUL8_BRANA
A0A816TUM7	A0A816TUM7_BRANA
A0A816ZMA0	A0A816ZMA0_BRANA
A0A817QUP1	A0A817QUP1_9BILA
A0A817SH66	A0A817SH66_9BILA
A0A818DJ20	A0A818DJ20_9BILA
A0A818RYS3	A0A818RYS3_9BILA
A0A819C2V5	A0A819C2V5_9BILA
A0A819DQE9	A0A819DQE9_9BILA
A0A819RZ84	A0A819RZ84_9BILA
A0A819S627	A0A819S627_9BILA
A0A819YCS3	A0A819YCS3_9BILA
A0A820BIQ3	A0A820BIQ3_9BILA
A0A820BWI1	A0A820BWI1_9BILA
A0A820DGG7	A0A820DGG7_9BILA
A0A820KMZ5	A0A820KMZ5_9BILA
A0A830CZN3	A0A830CZN3_9LAMI
A0A831K1Q7	A0A831K1Q7_UNCEA
A0A833QV02	A0A833QV02_9POAL
A0A834GXC5	A0A834GXC5_RHOSS
A0A834WVL5	A0A834WVL5_9FABA
A0A835EFC3	A0A835EFC3_9POAL
A0A835JJQ2	A0A835JJQ2_9ROSI
A0A835PH24	A0A835PH24_VANPL
A0A835TAE3	A0A835TAE3_CHLIN
A0A835U5H3	A0A835U5H3_VANPL
A0A835WWN2	A0A835WWN2_9CHLO
A0A835Z6H5	A0A835Z6H5_9STRA
A0A836CD99	A0A836CD99_9STRA
A0A836GXR6	A0A836GXR6_9TRYP
A0A836U9E9	A0A836U9E9_9BACT
A0A843WTG4	A0A843WTG4_COLES
A0A8A3PMN4	A0A8A3PMN4_9HELO
A0A8B7CES2	A0A8B7CES2_PHODC
A0A8B8DWR4	A0A8B8DWR4_CRAVI
A0A8B8KCE8	A0A8B8KCE8_ABRPR
A0A8B8KE23	A0A8B8KE23_ABRPR
A0A8B8PD83	A0A8B8PD83_9MYRT
A0A8B8PDZ7	A0A8B8PDZ7_9MYRT
A0A8D9DKP5	A0A8D9DKP5_BRACM
A0A8D9DRS0	A0A8D9DRS0_BRACM
A0A8D9G4R3	A0A8D9G4R3_BRACM
A0A8D9GDN0	A0A8D9GDN0_BRACM
A0A8D9HEW9	A0A8D9HEW9_BRACM
A0A8D9M356	A0A8D9M356_BRACM
A0A8E9ZR02	A0A8E9ZR02_ISATI
A0A8E9ZR03	A0A8E9ZR03_ISATI
A0A8E9ZR74	A0A8E9ZR74_ISATI
A0A8E9ZS78	A0A8E9ZS78_ISATI
A0A8E9ZSA0	A0A8E9ZSA0_ISATI
A0A8E9ZST6	A0A8E9ZST6_ISATI
A0A8E9ZSW9	A0A8E9ZSW9_ISATI
A0A8E9ZSX0	A0A8E9ZSX0_ISATI
A0A8G0PIJ6	A0A8G0PIJ6_9HYPO
A0A8G1QTP3	A0A8G1QTP3_9EURO
A0A8H2ZPP8	A0A8H2ZPP8_9HELO
A0A8H3F8B7	A0A8H3F8B7_9LECA
A0A8H3FI51	A0A8H3FI51_9LECA
A0A8H3I2V4	A0A8H3I2V4_9LECA
A0A8H3UDD2	A0A8H3UDD2_VENIN
A0A8H3UUU3	A0A8H3UUU3_VENIN
A0A8H3UZ04	A0A8H3UZ04_VENIN
A0A8H3WH13	A0A8H3WH13_9PEZI
A0A8H3XG40	A0A8H3XG40_GIGMA
A0A8H4AQJ4	A0A8H4AQJ4_GIGMA
A0A8H4EFD3	A0A8H4EFD3_9EURO
A0A8H4EHR8	A0A8H4EHR8_GIGMA
A0A8H4FNX3	A0A8H4FNX3_COLGL
A0A8H4IRM3	A0A8H4IRM3_9PEZI
A0A8H4L026	A0A8H4L026_9HYPO
A0A8H4NVT4	A0A8H4NVT4_9HYPO
A0A8H4PWL0	A0A8H4PWL0_9HYPO
A0A8H4UHT2	A0A8H4UHT2_9HYPO
A0A8H4WUZ7	A0A8H4WUZ7_9HYPO
A0A8H4Y4M3	A0A8H4Y4M3_9HYPO
A0A8H5WYM0	A0A8H5WYM0_FUSHE
A0A8H5ZGH3	A0A8H5ZGH3_COCSA
A0A8H5ZLJ8	A0A8H5ZLJ8_COCSA
A0A8H6ELY1	A0A8H6ELY1_9HELO
A0A8H6FBP4	A0A8H6FBP4_9LECA
A0A8H6FM26	A0A8H6FM26_9LECA
A0A8H6K802	A0A8H6K802_9PEZI
A0A8H6KLV7	A0A8H6KLV7_9PEZI
A0A8H6N1P2	A0A8H6N1P2_9PEZI
A0A8H6VNA6	A0A8H6VNA6_9PEZI
A0A8H7B120	A0A8H7B120_9PLEO
A0A8H7BE12	A0A8H7BE12_9PLEO
A0A8H7BE36	A0A8H7BE36_9PLEO
A0A8H7J6J9	A0A8H7J6J9_9PLEO
A0A8H7SEU8	A0A8H7SEU8_9FUNG
A0A8H7VAZ6	A0A8H7VAZ6_9FUNG
A0A8H7W0C7	A0A8H7W0C7_9FUNG
A0A8H7WCY7	A0A8H7WCY7_9HELO
A0A8H7X3S5	A0A8H7X3S5_9HELO
A0A8H8RU62	A0A8H8RU62_9HELO
A0A8H8UC24	A0A8H8UC24_9HELO
A0A8J2HXD2	A0A8J2HXD2_9PLEO
A0A8J2ICW8	A0A8J2ICW8_9PLEO
A0A8J2N2X7	A0A8J2N2X7_9PLEO
A0A8J3RR94	A0A8J3RR94_9ACTN
A0A8J4BQ44	A0A8J4BQ44_9CHLO
A0A8J4FTX8	A0A8J4FTX8_9CHLO
A0A8J4GU35	A0A8J4GU35_9CHLO
A0A8J4VQQ9	A0A8J4VQQ9_9ROSI
A0A8J6CVS9	A0A8J6CVS9_9ROSI
A0A8J6MIN8	A0A8J6MIN8_9BACT
A0A8J9SYX3	A0A8J9SYX3_9CHLO
A0A8K0HU84	A0A8K0HU84_COCNU
A0A8K0MEG3	A0A8K0MEG3_9ROSA
A0A8K0QD99	A0A8K0QD99_9HYPO
A0A8K0QXF8	A0A8K0QXF8_9PLEO
A0A8K0R8M0	A0A8K0R8M0_9PLEO
A0A8K0SXL6	A0A8K0SXL6_9HYPO
A0A8K0VL75	A0A8K0VL75_9HYPO
A0A8K0VXE8	A0A8K0VXE8_9PLEO
A0A8K0WHH6	A0A8K0WHH6_9HYPO
A0A8K0X1Q1	A0A8K0X1Q1_9PEZI
A0A8R7UH26	A0A8R7UH26_TRIUA
A0A8S0T2P5	A0A8S0T2P5_OLEEU
A0A8S1ZJF9	A0A8S1ZJF9_ARAAE
A0A8S1ZRF8	A0A8S1ZRF8_ARAAE
A0A8S1ZYV2	A0A8S1ZYV2_ARAAE
A0A8S2B8N2	A0A8S2B8N2_ARAAE
A0A8S2FVR4	A0A8S2FVR4_9BILA
A0A8S9BSF0	A0A8S9BSF0_9HELO
A0A8S9C3Z7	A0A8S9C3Z7_9HELO
A0A8S9D5V1	A0A8S9D5V1_9PEZI
A0A8S9DAU2	A0A8S9DAU2_9PEZI
A0A8S9FDS4	A0A8S9FDS4_BRACR
A0A8S9GF41	A0A8S9GF41_BRACR
A0A8S9GQS1	A0A8S9GQS1_BRACR
A0A8S9GQZ6	A0A8S9GQZ6_BRACR
A0A8S9HJP0	A0A8S9HJP0_BRACR
A0A8S9JRA2	A0A8S9JRA2_BRACR
A0A8S9K0Q4	A0A8S9K0Q4_BRACR
A0A8S9KLC9	A0A8S9KLC9_BRACR
A0A8S9KUB0	A0A8S9KUB0_BRACR
A0A8S9LT21	A0A8S9LT21_BRACR
A0A8S9MA90	A0A8S9MA90_BRACR
A0A8S9MXH7	A0A8S9MXH7_BRACR
A0A8S9PTQ5	A0A8S9PTQ5_BRACR
A0A8S9PUU5	A0A8S9PUU5_BRACR
A0A8S9PYG8	A0A8S9PYG8_BRACR
A0A8S9QJ66	A0A8S9QJ66_BRACR
A0A8S9QJD0	A0A8S9QJD0_BRACR
A0A8S9RPF6	A0A8S9RPF6_BRACR
A0A8S9RXX3	A0A8S9RXX3_BRACR
A0A8S9S8I6	A0A8S9S8I6_BRACR
A0A8S9SMW8	A0A8S9SMW8_BRACR
A0A8T0GW48	A0A8T0GW48_CERPU
A0A8T0JGU1	A0A8T0JGU1_PHAAN
A0A8T0PDL8	A0A8T0PDL8_PANVG
A0A8T0Q0V3	A0A8T0Q0V3_PANVG
A0A8T0VMQ1	A0A8T0VMQ1_PANVG
A0A8T1XM38	A0A8T1XM38_9BRAS
A0A8T1Y177	A0A8T1Y177_ARASU
A0A8T2A7B1	A0A8T2A7B1_9BRAS
A0A8T2AIX2	A0A8T2AIX2_ARASU
A0A8T2AQQ8	A0A8T2AQQ8_9BRAS
A0A8T2ATK8	A0A8T2ATK8_9BRAS
A0A8T2AW63	A0A8T2AW63_9BRAS
A0A8T2AYE3	A0A8T2AYE3_9BRAS
A0A8T2B026	A0A8T2B026_9BRAS
A0A8T2B582	A0A8T2B582_ARASU
A0A8T2B6M8	A0A8T2B6M8_ARASU
A0A8T2B8B7	A0A8T2B8B7_ARASU
A0A8T2BBH7	A0A8T2BBH7_ARASU
A0A8T2C792	A0A8T2C792_9BRAS
A0A8T2CDX3	A0A8T2CDX3_9BRAS
A0A8T2CQ75	A0A8T2CQ75_ARASU
A0A8T2D168	A0A8T2D168_9BRAS
A0A8T2DMR3	A0A8T2DMR3_ARASU
A0A8T2EYC9	A0A8T2EYC9_9BRAS
A0A8T2F1C0	A0A8T2F1C0_9BRAS
A0A8T2F315	A0A8T2F315_ARASU
A0A8T2F7E2	A0A8T2F7E2_ARASU
A0A8T2FA21	A0A8T2FA21_ARASU
A0A8T2FU38	A0A8T2FU38_9BRAS
A0A8T2HET0	A0A8T2HET0_ARASU
A0A8T2XC05	A0A8T2XC05_POPDE
A0A8T3B3D7	A0A8T3B3D7_DENNO
A0A8T9BTL2	A0A8T9BTL2_9HELO
A0A8W8HNS6	A0A8W8HNS6_CRAGI
A0A8X7P738	A0A8X7P738_BRACI
A0A8X7PFK0	A0A8X7PFK0_BRACI
A0A8X7PH64	A0A8X7PH64_BRACI
A0A8X7PHH6	A0A8X7PHH6_BRACI
A0A8X7Q325	A0A8X7Q325_BRACI
A0A8X7QA85	A0A8X7QA85_BRACI
A0A8X7QKH8	A0A8X7QKH8_BRACI
A0A8X7QLA7	A0A8X7QLA7_BRACI
A0A8X7QNW0	A0A8X7QNW0_BRACI
A0A8X7RA70	A0A8X7RA70_BRACI
A0A8X7REN3	A0A8X7REN3_BRACI
A0A8X7RQ94	A0A8X7RQ94_BRACI
A0A8X7S6G3	A0A8X7S6G3_BRACI
A0A8X7SCH1	A0A8X7SCH1_BRACI
A0A8X7SDC5	A0A8X7SDC5_BRACI
A0A8X7SDY6	A0A8X7SDY6_BRACI
A0A8X7SEZ3	A0A8X7SEZ3_BRACI
A0A8X7SG18	A0A8X7SG18_BRACI
A0A8X7SII1	A0A8X7SII1_BRACI
A0A8X7TME6	A0A8X7TME6_BRACI
A0A8X7TR62	A0A8X7TR62_BRACI
A0A8X7TZZ8	A0A8X7TZZ8_BRACI
A0A8X7UP47	A0A8X7UP47_BRACI
A0A8X7WF47	A0A8X7WF47_BRACI
A0A8X7WF63	A0A8X7WF63_BRACI
A0A8X7WRU2	A0A8X7WRU2_BRACI
A0A8X8B6N3	A0A8X8B6N3_BRACI
A0A8X8BVW6	A0A8X8BVW6_POPTO
A0A8X8BY03	A0A8X8BY03_POPTO
A0A8X8XNB2	A0A8X8XNB2_SALSN
A0A8X8XSC4	A0A8X8XSC4_SALSN
A0A921RL72	A0A921RL72_SORBI
A0A925AEN9	A0A925AEN9_9BACT
A0A931UWH8	A0A931UWH8_UNCDE
A0A931V6P0	A0A931V6P0_UNCDE
A0A942S806	A0A942S806_9BACT
A0A950XXK2	A0A950XXK2_9BACT
A0A956CGT5	A0A956CGT5_UNCMY
A0A956D3N3	A0A956D3N3_UNCMY
A0A958NVD4	A0A958NVD4_UNCBD
A0A959SZC3	A0A959SZC3_9FLAO
A0A959YYR9	A0A959YYR9_9FLAO
A0A964YL55	A0A964YL55_9BACT
A0A978VK89	A0A978VK89_ZIZJJ
A0A9D3W0P2	A0A9D3W0P2_9ROSI
A0A9D4YJB3	A0A9D4YJB3_PEA
